"age","workclass","fnlwgt","education","education_num","marital_status","occupation","relationship","race","sex","capital_gain","capital_loss","hours_per_week","native_country","income"
19,"Private",82210,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
40,"Self-emp-not-inc",238574,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K"
58,"Private",142182,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,25,"United-States","<=50K"
43,"Self-emp-inc",155293,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
43,"Private",86750,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,99,"United-States","<=50K"
28,"Private",144833,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
42,"Private",178537,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,24,"United-States","<=50K"
23,"Private",199452,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
26,"Private",139992,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
30,"Private",32008,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,72,"United-States","<=50K"
39,"Private",451059,"9th",5,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
49,"Private",196707,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",7298,0,40,"United-States",">50K"
53,"Local-gov",82783,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
51,"Private",178241,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States",">50K"
37,"Private",171968,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
52,"Private",101752,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,56,"United-States","<=50K"
46,"Private",164877,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States","<=50K"
30,"Private",263150,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,20,"United-States","<=50K"
17,"Private",127366,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,8,"United-States","<=50K"
54,"Private",146409,"Some-college",10,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
41,"Private",221947,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,56,"United-States",">50K"
49,"Local-gov",119904,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",7688,0,30,"United-States",">50K"
59,"Private",146391,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",7298,0,40,"United-States",">50K"
66,NA,112871,"11th",7,"Never-married",NA,"Not-in-family","White","Male",0,0,30,"United-States","<=50K"
41,"Private",107584,"Some-college",10,"Separated","Transport-moving","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
47,"Private",145269,"11th",7,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
40,"Self-emp-inc",137367,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,50,"China","<=50K"
57,"Private",171242,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
54,"Private",43269,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",">50K"
55,"Self-emp-not-inc",422249,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
53,"Private",35102,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,34,"United-States","<=50K"
66,"Private",350498,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,28,"United-States","<=50K"
20,"Private",224424,"12th",8,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"Private",193285,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"United-States",">50K"
55,"Private",326297,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
36,"Private",592930,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"United-States",">50K"
44,"Private",182629,"Masters",14,"Divorced","Sales","Not-in-family","White","Male",0,0,24,"Iran","<=50K"
28,"Local-gov",419740,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,52,"United-States","<=50K"
36,"Self-emp-inc",216711,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,NA,">50K"
43,"Self-emp-inc",64048,"9th",5,"Never-married","Sales","Own-child","White","Female",0,0,44,"Portugal","<=50K"
37,"Federal-gov",419053,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"Local-gov",199539,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K"
29,"Private",221366,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5013,0,40,"Germany","<=50K"
39,"Local-gov",236391,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,38,"United-States",">50K"
31,"Private",260782,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1579,45,"El-Salvador","<=50K"
23,"Private",203924,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K"
42,"Local-gov",174575,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",5178,0,40,"United-States",">50K"
25,"Private",74883,"Bachelors",13,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Female",0,1092,40,"Philippines","<=50K"
68,NA,146645,"Doctorate",16,"Married-civ-spouse",NA,"Husband","White","Male",20051,0,50,"United-States",">50K"
34,"Unknown",379412,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
30,"Self-emp-not-inc",45427,"Assoc-voc",11,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,49,"United-States","<=50K"
46,"Self-emp-not-inc",119944,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
62,"Private",84756,"9th",5,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"United-States","<=50K"
48,"Private",105808,"9th",5,"Widowed","Transport-moving","Unmarried","White","Male",0,0,40,"United-States",">50K"
33,"Private",362747,"Some-college",10,"Never-married","Other-service","Not-in-family","Black","Female",0,0,35,"United-States","<=50K"
59,"Private",31782,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States",">50K"
63,"Private",109517,"Some-college",10,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,43,"United-States","<=50K"
23,"Private",240137,"5th-6th",3,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,55,"Mexico","<=50K"
44,"Private",427952,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
26,"Self-emp-not-inc",227858,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,48,"United-States","<=50K"
31,"Local-gov",331126,"Bachelors",13,"Never-married","Protective-serv","Own-child","Black","Male",0,0,48,"United-States","<=50K"
39,"Self-emp-inc",143123,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2415,40,"United-States",">50K"
40,NA,341539,"Some-college",10,"Divorced",NA,"Not-in-family","White","Female",0,0,30,"United-States","<=50K"
51,"Private",108233,"Assoc-acdm",12,"Separated","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
36,"Private",31438,"HS-grad",9,"Divorced","Transport-moving","Unmarried","White","Male",0,0,43,NA,"<=50K"
72,NA,75890,"Some-college",10,"Widowed",NA,"Unmarried","Asian-Pac-Islander","Female",0,0,4,"United-States","<=50K"
51,"Private",208899,"Bachelors",13,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
57,"Private",89392,"Masters",14,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
19,NA,182609,"HS-grad",9,"Never-married",NA,"Own-child","Black","Female",0,0,25,"United-States","<=50K"
22,"Private",188950,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K"
26,"State-gov",28366,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
51,NA,147015,"Some-college",10,"Divorced",NA,"Not-in-family","Black","Male",0,0,50,"United-States","<=50K"
21,NA,369084,"Some-college",10,"Never-married",NA,"Other-relative","White","Male",0,0,10,"United-States","<=50K"
53,"Private",215572,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
32,"Private",316769,"11th",7,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"Jamaica","<=50K"
28,"Private",173649,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,40,NA,"<=50K"
29,"Private",253814,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
31,"Private",36069,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States","<=50K"
21,"Private",182117,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,15,"United-States","<=50K"
36,"Private",99146,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States",">50K"
44,"Private",198282,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",">50K"
39,"Private",99270,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
45,"Private",26522,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,1902,35,"United-States",">50K"
35,"Private",236910,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K"
41,"State-gov",132551,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,35,"United-States","<=50K"
26,"Private",108658,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
34,"State-gov",34104,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,38,"United-States",">50K"
23,"Private",285004,"Bachelors",13,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Male",0,0,50,"Taiwan","<=50K"
28,"Private",199566,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K"
29,NA,95108,"HS-grad",9,"Never-married",NA,"Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",148903,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
23,"Private",114357,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Male",0,0,50,"United-States","<=50K"
47,"Federal-gov",99549,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
41,"Local-gov",34987,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K"
38,"Self-emp-not-inc",176657,"Some-college",10,"Separated","Sales","Not-in-family","Asian-Pac-Islander","Male",0,0,60,"Japan","<=50K"
29,"Private",193260,"Bachelors",13,"Married-civ-spouse","Craft-repair","Other-relative","Asian-Pac-Islander","Male",0,0,30,"India","<=50K"
40,"Private",201764,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
27,"Private",36440,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,65,"United-States",">50K"
52,"State-gov",135388,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",5013,0,40,"United-States","<=50K"
49,"Self-emp-inc",26502,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Male",6497,0,45,"United-States","<=50K"
28,NA,80165,"Some-college",10,"Divorced",NA,"Not-in-family","White","Female",0,0,30,"United-States","<=50K"
49,"Private",237920,"Doctorate",16,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K"
50,"Private",123174,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,37,NA,">50K"
55,"Private",179534,"11th",7,"Widowed","Handlers-cleaners","Unmarried","White","Female",0,0,40,"United-States","<=50K"
22,NA,99543,"Some-college",10,"Never-married",NA,"Own-child","White","Male",0,0,20,"United-States","<=50K"
35,"Private",228493,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,48,"United-States","<=50K"
24,"Private",39615,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
58,"State-gov",69579,"Some-college",10,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
54,"Local-gov",279452,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K"
38,"Private",216129,"Bachelors",13,"Divorced","Other-service","Not-in-family","Black","Female",0,0,60,NA,"<=50K"
55,NA,102058,"12th",8,"Widowed",NA,"Not-in-family","White","Male",0,0,30,"United-States","<=50K"
56,"Private",238638,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
30,NA,33811,"Bachelors",13,"Married-civ-spouse",NA,"Wife","Other","Female",0,0,40,"Taiwan",">50K"
26,"Private",117833,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,1669,50,"United-States","<=50K"
53,"State-gov",116367,"Some-college",10,"Divorced","Adm-clerical","Other-relative","White","Female",4650,0,40,"United-States","<=50K"
54,"Private",38795,"9th",5,"Separated","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
41,"Private",235167,"5th-6th",3,"Married-spouse-absent","Priv-house-serv","Not-in-family","White","Female",0,0,32,"Mexico","<=50K"
39,"Self-emp-not-inc",202027,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States",">50K"
22,NA,224238,"Some-college",10,"Never-married",NA,"Own-child","White","Male",0,0,2,"United-States","<=50K"
26,"Private",113571,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
21,NA,107801,"Some-college",10,"Never-married",NA,"Own-child","White","Female",0,0,3,"United-States","<=50K"
40,"Private",136986,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States",">50K"
36,"Private",214807,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,37,"United-States","<=50K"
64,"Private",216208,"Some-college",10,"Widowed","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
55,"Self-emp-not-inc",158315,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
46,"State-gov",164023,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,70,"United-States",">50K"
51,"Self-emp-not-inc",290290,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
28,"Private",37359,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,50,"United-States",">50K"
36,"Private",190759,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
18,"Private",156950,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,35,"United-States","<=50K"
35,"Private",452283,"HS-grad",9,"Divorced","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
35,"Private",155961,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,35,"Jamaica","<=50K"
43,"Federal-gov",156996,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,2415,55,NA,">50K"
18,"Private",234953,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,"United-States","<=50K"
